Action,Best_Score,Episode,Position_x,Position_y,Position_z,Reward
"[899.60112845003277, 900.97697246409996, 899.97934389329419, 899.58966184112262]",3613.289665466382,169,-0.6239673400049853,-1.468566381450415,50.25141714247625,1216.313467169481
"[900.21585674499067, 899.76801946329488, 899.5070223736094, 899.6200902236634]",3613.289665466382,170,1.3004342434814253,-3.793855465452794,50.208015932073536,1216.0126204252279
"[899.84586345328898, 900.36596220441777, 900.063250219677, 899.78274899269388]",3613.289665466382,171,0.46087498033019925,2.5791238752114034,50.37111181522651,1216.93257685774
"[899.68043835334231, 899.59709045018155, 900.43369848394832, 900.06635036728881]",3613.289665466382,172,2.270304763820407,1.7526442586152968,50.31701630483066,1216.4147820968947
"[900.58039908037881, 900.06614024014948, 900.12379898221945, 899.69012665206265]",3613.289665466382,173,-2.1886610674480216,-0.33684864181961943,50.28481703117094,1216.6847270844207
"[900.1968401571595, 899.92853985592092, 900.35367398876735, 899.34913810642888]",3613.289665466382,174,-0.7903054267001317,-0.6669607015374119,50.22518798362021,1216.074430748066
"[899.68036538611307, 900.70977231273196, 900.28888968054639, 900.44482066105513]",3613.289665466382,175,-0.7319334615447017,-0.6023177903794451,50.214020538093884,1215.990803797755
"[899.29641942153808, 900.73618552406981, 900.28329632998759, 899.83406801930437]",3613.289665466382,176,0.42216597990987975,0.4399971952321995,50.20955852987177,1216.133943281784
"[899.53174646618709, 900.04542250635018, 899.35055113222029, 900.83822136541983]",3613.289665466382,177,0.0543381245476927,1.2405599004365342,50.21955009446128,1216.103780766876
"[900.16924132563065, 899.58477917598702, 900.12738602759794, 899.42914055055883]",3613.289665466382,178,1.4828849405034614,0.3448176470352955,50.312959344559545,1216.4617988906725
"[900.14556697523074, 900.5184046139384, 900.59509206923849, 900.36648261894686]",3613.289665466382,179,-2.458811636448078,-0.35052919834971874,50.284713411632204,1216.6227660423365
"[899.92280250773138, 899.76760476818515, 900.28751668541372, 900.07285020672703]",3613.289665466382,180,-0.17419019229802582,0.7159855711885018,50.21622011727614,1216.3140804694524
"[900.34937593380982, 900.4767423450844, 899.809019278341, 900.52833845304076]",3613.289665466382,181,-0.6778216910472705,1.395090201761874,50.21038978188039,1216.0114928959658
"[900.12972543707485, 900.3736705878548, 899.62266988143563, 900.18353937463439]",3613.289665466382,182,-0.33438315645312927,-1.3389192108182433,50.21986663500807,1216.0916033828266
"[900.20207662860878, 899.55101234781807, 899.7026433051999, 900.86076944754188]",3613.289665466382,183,0.6441428896955386,0.8775343725805625,50.30696274328085,1216.3087069850167
"[899.46889734831348, 900.13818464128894, 899.43945257469181, 900.16205172834566]",3613.289665466382,184,-1.7307249303123118,-0.0578132696091883,50.22144689527376,1216.0916118155292
"[900.16556368411204, 900.3699847949689, 900.55840010672819, 899.35241313749145]",3613.289665466382,185,-0.6037975366081194,-2.008885943053773,50.25011813286022,1216.2377787476796
"[899.79018703792576, 899.74645544848977, 900.13651801499611, 900.06682196542886]",3613.289665466382,186,-0.2775516261681578,-0.8739791171830474,50.209065903074915,1215.8886553238149
"[900.04707382136894, 899.95935394855485, 900.50839543786151, 900.04434828786418]",3613.289665466382,187,0.28191086412262634,0.24467853385685273,50.19617836891244,1215.8635706038076
"[900.37848616590884, 900.54579845849207, 900.01847596693324, 900.21715886025379]",3613.289665466382,188,-0.5547411863419719,1.8431764809643891,50.36623179737835,1216.666448593279
"[900.28851593988918, 900.14276930921994, 900.03141171969526, 899.47686809205084]",3613.289665466382,189,-0.6543717300835955,0.5353869143889559,50.20818189945141,1215.9387545738828
"[899.59134104663246, 900.38825441891652, 900.23809688192398, 899.9628496569045]",3613.289665466382,190,1.2655873938773479,-0.8018122141948851,50.18152745079139,1215.7321106293746
"[899.31682622066251, 899.92655594333417, 899.68543657657597, 900.1503932704112]",3613.289665466382,191,1.2964009560389682,1.4981526596537849,50.16523979040067,1215.5964374865914
"[900.01877734392929, 900.63342945734439, 900.26044662873994, 900.26801120072696]",3613.289665466382,192,0.023151035504155062,-0.15374050578365964,50.2098914231541,1216.0011471762916
"[900.84000840824399, 900.14699423746765, 899.94150722696929, 900.22990240905403]",3613.289665466382,193,0.409095364565136,-1.1805074565995386,50.231333351282515,1216.3855765354217
"[900.69050329206061, 899.57177074412164, 899.59750905148383, 899.4940241219748]",3613.289665466382,194,-0.3192622268490348,-0.677717350085245,50.20433405899425,1216.0224280297418
"[900.93312001160916, 900.25961256121047, 900.33432630747143, 899.83326957956569]",3613.289665466382,195,-1.879431145446022,-0.9546016172906802,50.247556456371676,1216.3397795997091
"[899.90341471344561, 899.76446225042025, 900.24393227365863, 900.11557377805207]",3613.289665466382,196,1.4078490788990317,1.1965901842769002,50.34335327581616,1216.6128916761768
"[899.87815385873171, 900.29149475075542, 899.98689560604976, 900.29930711003578]",3613.289665466382,197,2.0108278228941168,-1.2477280707679073,50.18319220417844,1215.441540616773
"[900.41258667084571, 900.02483098753976, 900.101983524876, 899.83641920840216]",3613.289665466382,198,-1.351679059251454,0.22974874404176282,50.18925332786446,1215.8351642728192
"[899.84048502988935, 900.48057239606237, 900.02301415441218, 900.48456854412052]",3613.289665466382,199,0.7639436200690094,1.9938540746473767,50.35776618253214,1216.887283049786
"[900.08151204536205, 899.90755280599683, 899.86391892374479, 899.83604742296222]",3613.289665466382,200,0.050059515263013284,-0.20365407061710458,50.19410614663334,1215.7015015155375
"[900.46979352131063, 899.47426142063875, 899.80952599869261, 900.25266971505164]",3613.289665466382,201,1.3101372997075185,-1.3383076505504259,50.31922850017447,1216.7585340864866
"[900.65259302258914, 900.45012595710796, 900.35387958018237, 899.52285214654864]",3613.289665466382,202,-0.2532022537156253,-0.7159214595069981,50.21229467092452,1216.0174574944936
"[900.15940328573583, 899.94837204410715, 899.71405693548093, 899.77390784368242]",3613.289665466382,203,-0.8755263236211336,-1.165532717159062,50.23882423816306,1216.4415218322602
"[900.4380774325474, 899.57320213925095, 899.44491800343314, 900.31123913121144]",3613.289665466382,204,0.5211192331836847,-1.2527516838584034,50.26995590791297,1216.3525754443644
"[900.31531167666014, 899.67526974307634, 899.79965149933719, 900.29950914884216]",3613.289665466382,205,0.10954169893935001,-0.9703555927777003,50.210657629143185,1215.9849874144588
"[899.75311456972486, 899.57290772653641, 900.0240430005872, 899.73982819065895]",3613.289665466382,206,0.632922720343302,-2.517074715749951,50.19204716499535,1215.5948029912956
"[900.32931667549553, 899.6816984673568, 900.0510773947567, 899.77402713621188]",3613.289665466382,207,-2.4186650445306546,2.204403501221585,50.19837518949208,1215.6622803997063
"[899.45630747351288, 900.02283992433047, 899.3940154784392, 899.83825671472891]",3613.289665466382,208,-1.3296276923984764,0.8102159029968022,50.25471702110119,1216.3120730062765
"[899.92798284527396, 899.89744865467742, 900.58919479732629, 899.97387195422675]",3613.289665466382,209,1.203235253972809,-0.0698760236932483,50.22327288117309,1216.0894835480728
"[899.89609369802508, 901.04617741574759, 900.38386302466529, 899.95817658928286]",3613.289665466382,210,0.7549137235369152,0.20074706352502633,50.2079021219121,1216.0819733364724
"[900.0997781438964, 899.37945626704811, 900.07111804345629, 899.92577061497298]",3613.289665466382,211,-0.024531663779701986,-1.261515107079688,50.22446228432289,1216.1492822268167
"[899.93541751985094, 899.96294081282986, 899.36729788979756, 899.88764447787526]",3613.289665466382,212,0.5360657633435675,-1.6912983739457697,50.26040491052688,1216.515721395347
"[900.27795750887026, 900.10004174464677, 899.65660106560415, 900.53921484445539]",3613.289665466382,213,-0.9010334588853548,1.913575409798156,50.23290125607187,1216.0531460390148
"[899.98186974693658, 900.63944995014117, 899.23263035037758, 900.2403956592168]",3613.289665466382,214,-1.5493325737960262,-3.0262044175786884,50.257907339753295,1216.0789448265746
"[899.62434870213576, 900.06562562936961, 900.26752535355877, 899.69087858697014]",3613.289665466382,215,-0.2920068899765721,-0.5712066782620161,50.286474971826486,1216.496278757379
"[899.96106092020659, 900.22658403587275, 899.9793779301433, 900.14092902137611]",3613.289665466382,216,-0.3197397108144504,-1.8435713943581034,50.20068620611584,1216.0935313714745
"[900.65150126373476, 900.37099240095608, 900.39405156340194, 899.66149388626695]",3613.289665466382,217,-1.8791311153733001,-0.05831608918441074,50.2611380952216,1216.4207681383023
"[899.76848991595591, 899.65935027609521, 900.09507399614949, 899.23262864812034]",3613.289665466382,218,1.482522253522844,-0.8430192144641103,50.2366739497835,1216.142097101341
"[899.70914881083775, 900.03218366445878, 899.90878300687939, 899.773571264672]",3613.289665466382,219,0.8864149684941831,-0.42398908194608703,50.257628608831595,1216.2893831031051
"[900.16157946870999, 900.52668274113148, 899.47047131044553, 899.47725166002908]",3613.289665466382,220,-3.133239171767564,-0.04840834901613482,50.241957308592966,1216.1954986130875
"[899.16822960763704, 900.37840379133922, 900.03803553914088, 899.89609266142588]",3613.289665466382,221,1.6404425088837506,-0.608666644886033,50.32245310090429,1216.791483723742
"[900.22673389312092, 899.68368106982098, 899.6257611903676, 899.84276047811045]",3613.289665466382,222,-1.086441550049893,-0.1118451292544422,50.194697834244685,1215.9461436908093
"[900.13761192568847, 899.86868622947816, 899.90535114867066, 900.49913710359044]",3613.289665466382,223,-1.3114129087616855,-1.8122438322757701,50.22156313449031,1215.9404757490574
"[900.32959774504502, 900.08712745191326, 899.41628643287561, 899.99205623375417]",3613.289665466382,224,-1.8562454497484946,-1.1160318559944986,50.184597959980884,1215.8657455116224
"[900.01604191794615, 900.1832036592632, 900.29236645019614, 900.1297773300837]",3613.289665466382,225,-0.419928567355046,-0.360084445213035,50.24887728849989,1216.2332866826548
"[900.07306291074792, 900.13903621273585, 900.34986614094259, 900.04762392847829]",3613.289665466382,226,1.3195818167986455,-0.31040539745376355,50.292193545979394,1216.689368885149
"[900.10871476255591, 899.88659052948947, 899.88017361256391, 900.11922436363864]",3613.289665466382,227,1.4335183033567558,1.0286570974497873,50.29688569464805,1216.4597674564357
"[900.32994588153724, 899.80440047263528, 899.86553174938661, 899.85524907382978]",3613.289665466382,228,-0.44924368550709126,-2.2033880648358917,50.20345554740229,1216.028005736946
"[899.72085286605886, 900.2183997813064, 899.65174930121952, 900.4100129256957]",3613.289665466382,229,-0.33150334165024176,-0.1805321766863157,50.22779036486789,1216.1775883028763
"[899.9842161447142, 899.49861038197923, 900.47208604124, 900.52784420582429]",3613.289665466382,230,0.3503705541333677,-1.8093790808691916,50.286986733622406,1216.360703069871
"[900.14579375565961, 899.95178334690888, 900.00219448947098, 900.87673971652691]",3613.289665466382,231,2.013714391720254,-0.5117219489143205,50.29257533784053,1216.723780976171
"[900.04892417936355, 899.38971252383681, 899.66766368576373, 900.45559081647593]",3613.289665466382,232,-0.9974352745478372,0.5587271937642022,50.333513177984244,1216.5476326570013
"[900.17885153908662, 900.25878874675925, 899.48700111050982, 900.60030193836894]",3613.289665466382,233,0.09231941461935295,-0.7550695689250642,50.211694305415826,1216.1583099020368
"[900.39187039983847, 899.90586506299485, 899.80955036737112, 900.06511846776584]",3613.289665466382,234,0.8932953897340415,-2.0673723043112804,50.22384286883282,1215.9553957080452
"[899.64360044099408, 900.01526829925297, 900.00791163334236, 900.10380085589634]",3613.289665466382,235,-2.6734545181674907,-1.3209854987988592,50.16904080167892,1215.4578847921805
"[900.00036554212272, 899.42743405470242, 899.93999185391954, 899.84449456620086]",3613.289665466382,236,0.4051218663542918,1.1656348012805362,50.24118735266609,1216.1274865661717
"[900.59103457733806, 900.68031523514128, 899.42542762408584, 899.71342309182546]",3613.289665466382,237,0.37106312816651604,-0.6289345632923831,50.202021787821394,1215.8521367318242
"[900.35773307533486, 899.70201024946778, 899.76601314180118, 899.83234759482309]",3613.289665466382,238,-0.2273245857660465,0.45654065728783877,50.23178748054943,1216.3909278168364
"[900.02211510630286, 900.73585993281779, 900.11637402287931, 900.00217130865917]",3613.289665466382,239,-3.0983649639173234,-0.6494797620802821,50.22455715788689,1216.1163638006622
"[900.62940620875395, 899.79956561281597, 900.40601013423031, 899.54531269896574]",3613.289665466382,240,1.113707987018393,1.3050827899832287,50.2650847693723,1216.2977483727393
"[900.27369376443039, 899.82461881667371, 899.95573714622708, 899.85626678806295]",3613.289665466382,241,1.0792737196266533,-1.2296113240723308,50.21066789963768,1215.9617874220726
"[899.87277409133128, 899.74660307980014, 900.29842099277312, 900.01473725594769]",3613.289665466382,242,-0.5425331047889613,1.720690593458119,50.197776386096116,1215.8682313042934
"[900.25591035539776, 899.70648822122621, 900.10966434915599, 900.54943771677995]",3613.289665466382,243,-1.5170018472901434,-3.0037011002726453,50.23942844469124,1216.289926101058
"[898.93978868688134, 900.85419186597198, 900.35866890076147, 899.94418883269395]",3613.289665466382,244,0.5528769008968449,-1.512469325085147,50.26477987558799,1216.2688363640034
"[899.9441982012047, 900.23192745329084, 900.80000606901217, 900.18283388429609]",3613.289665466382,245,0.7083053911449562,0.1777013902644215,50.22585943514069,1216.3224404444354
"[900.28782493236952, 899.6628535581832, 899.96297367255647, 899.96687853560218]",3613.289665466382,246,0.7931685582159086,-0.7926593351051984,50.242662102821434,1215.9558920300854
"[900.38507411035846, 900.23916207596835, 900.08420652401219, 900.11962084519507]",3613.289665466382,247,-0.6468478923777662,-0.7945053656464985,50.19525496474581,1215.8705782619518
"[900.16205100559193, 899.66966663272956, 900.22971999887943, 899.77548880659663]",3613.289665466382,248,2.5380217064205937,1.2332811559070571,50.552280848112396,1217.9514455460596
"[900.02128617497556, 900.00353988316124, 900.39157653861912, 899.60461585957933]",3613.289665466382,249,0.13550432130139034,-0.9042214895116845,50.22883577239767,1216.1856143159741
"[899.63116685637453, 898.9200247849077, 900.46429338507619, 899.37268436659554]",3613.289665466382,250,-1.336757441996988,-0.1580366764573625,50.21980721242682,1215.831778850334
"[900.73138187779944, 900.04779747488249, 900.1349565168473, 899.66074514394995]",3613.289665466382,251,0.7359092803346502,0.578375343777034,50.19595999675711,1215.7805089425938
"[900.43058768769424, 899.52142706280711, 899.67619855933845, 899.32123374282969]",3613.289665466382,252,-0.2598364308061772,-0.38428158569685816,50.21493446679935,1216.015084705613
